o53QA0Dk4yfZdz8Fl4TmeQ,ryisT19-tzvMyVVi0iLvwA,5,0
zqvFNZq8q86V7QOcpURcSg,4TJF62R5ytolOmiMWKtjGA,4,1
MEhrald0OT7whgnhDf-YEw,ir689oBNmrJXOspb4yq_Jg,3,3
0iSN6PgiXKP4oSVL037ATg,32sxRjdlvBsQRiwuGQUeXQ,2,8
g-B5qeJ0V9mTKrM9Ekr7BA,0juzbrgcLHqobdK-OZAyiw,4,18
7bYE2n75faWu_OjzxD0l0w,gT3PNZi0t0VqrUASGlid9w,5,0
WxUTo2tUjcN5AxA6UzRFfw,yuLqTuKUEgWB5GTKKmS56A,4,0
7kXXn6-Zz9YwbTdm7Xd6FA,68qStoM0VDVyQAkILMNepg,5,0
PlGi2QJiVdij5Yv-QTkmMQ,xQp2-0pto8qZKYMzVrzkEA,4,3
zkYHg3Hzt68_e2lfWyLwiA,9NOlgnmVUToVmlfpaxEfog,4,0
TfUT6TUkgC6LmCqKQuxrTQ,1w_QkIakyV7zvNCCuuyqUQ,4,2
wKm-Kz_IgrUyo1KYeyQ0kg,SsgDGJWBNvefjY0z8XsVCQ,5,2
k9UPupjrpa-y_e1urlAMnA,COO8Hap-fgbfo6QXOlu5Jw,3,0
_9ZZv5V-uM5BXx3P-HslIw,F7Y2b3X5qfTshxqROkHCcg,3,0
sXmUz-g62cYQVyFbGeDq1Q,RV1mwV2sebVjEu75gcPcvw,4,6
HMB84WmKjl8n_x12SbiayQ,3R43ydfitOG0B4e_vuQyfA,4,0
st48HDTl7Ed86m6F-cFzXg,fEjLqvTpNSPIQtTbAD_SoQ,2,1
pMRVYn_xcAShV8y71mXMoQ,lgPCm2v8ZGOQpLKlTTQKOw,2,0
WbghvrJETTvt9p7nPcfjAQ,uhOmmaB3qFi-QsPfQKg3ww,2,9
bEuTFph5QCq3sMt6EdYKxg,4ZTjbIwRTzBD3ZDKstNMzA,5,2
sR69be9vQIWj1sZ55DNAjQ,ngDgRssXOowNRxcGuDqFFw,1,0
XD5ybqI0BHcTj5cLQyIPLA,JXnW7mGyMfojNsrG7nx_ug,4,1
iZP6meYpcgKW9ACSdSR55Q,U2UV3IRUqiRdMVROKjXfLg,4,2
7mNfoXkVmgcWsbSITtEDUQ,yuLqTuKUEgWB5GTKKmS56A,4,1
m8bPWfql97px5p18HqXu6Q,LaPGm-qCvNJO8UUQP4jDWQ,4,1
aKzoUZv2iND_AFv62cuMYw,XkdIYdBV5hosuVLBIpwSUg,1,0
kiBxQwgpaZ0HpILQE7Fevw,HCcqHUiz4m1fYLORXBs5aQ,5,0
UD53ctuW9lneGL13N7GoZA,TUqanJutPTByN7qtqHrpGw,3,0
xAtk2QCUr_C9f40zszQxyg,Qx5bz4luino7htScnjwsMA,3,1
HIPGr2gSEN4T73tjz47hpw,IF9jWNtiHUd_UbOGfwHtYw,5,1
0iSN6PgiXKP4oSVL037ATg,JjtQ1txoSd69pSwUPsWxcA,4,0
lIPv3-ocdPvkiiE6JaQi9w,MUGwM7EPiMhTXb8h_kFB9A,4,0
e_8TvfKT6QT81snfrqYYTw,AUOb8U2Wa31Z2DThPpvAgg,4,0
r-dZCCNtld2ik0QRoTwuUQ,JROYxA3bzsEtKYFr-hS-Dw,3,3
hzSyQBWeoX94WOpUtxuWVg,l9BVZqg2hp1oyFgXpRtWlw,3,1
Jr0_nx6wq7gcqzxcSsPxDg,4EhP1oJJ_TRBaPREs_6ZjA,4,0
RThn3_Y6qN8MsqZKWa6WyQ,EqKT54Ms9l65UCH-_KlAiA,4,3
ul75XTRcDjOY7ldJdQGSjw,EJTBzS3Ctu2OBMEJytfZ2w,5,3
DgHEzcSBotbfxW-IJPAMuQ,h7cX02YMLzyobfZ7E-mg-Q,3,1
wW9eE3x2TsndTKqRdAMhLA,7HCsBL2SrppfdfSovjfx3g,3,1
vfat4AeWHMgamDTeM9xS2A,u4wMEPl-I1FHGHrKaK12yA,3,9
SZHJsSqbIpURYPXtKkrF7g,W4T9QstrQg5sACAOaFU9Dw,4,1
khvWGKid1cahwwYuYa35Ng,4jS9BpL3091nv96Mv_01fA,5,0
bccVcVv80u3Rqf3CiPM22A,2fN8mN7uUjOw-QqtcgYqXQ,2,0
RwHE2Rt-DHlwWuxFLjPbgA,q6UCOzZHK3L4gpxgwM2V_w,1,1
4y49CSzDlkZB7nkyViZuzg,-iLH3Q2Wg4AMrNUXcgvliA,3,2
KU3o2bfHa-igvS7DgnpzDw,ZpnA9ZDunx6LwHIo7Gw8wg,4,0
LbuZ4d51lh6PRvG399735w,y8aWXOimQ9ZgUgZ6q--nCQ,4,5
Hc-uW3uYqAOyB2as00J9og,2qW-VO3UxZSU6HSHQ7fh7Q,3,0
psTTM67HSL9cYIM82a7D3A,CsLsfpHlHrInwBfJmjR-zg,3,4
MhyCVeRdAlXaCfWlti9GDw,_gExItLIsHYCvxpm0FeKRQ,3,0
tHLJ1pDaaHptb-EbFM2q_A,2qW-VO3UxZSU6HSHQ7fh7Q,2,1
g-B5qeJ0V9mTKrM9Ekr7BA,_Ly42BlHlM_OxDq80mbh8Q,4,2
6GXMHrB8u-3nq87zE1Av0w,r0YQhP1Z8xiPNebQ20Hu-g,5,0
7mNfoXkVmgcWsbSITtEDUQ,LPZz_elCEcTTBokuQWDWcg,4,1
KnFmjro-GGm6Yu-0pK2vlw,rbYZ89tFhgk93uQkTl799Q,3,0
P_7A5Ztw4Pwizpdqfx-G-Q,OfdX0DGrAET9jqn_7gkXww,2,1
gI9538du9pBlm2kinu1iZA,oTpInzEzsg3wgvMO7IIiGA,5,0
XdfBrWp1QTfcvJP_Kp-nQg,85Plm_F_zIAK0mpbfEOijw,3,0
C2E1E0o-ssSrf_dokwxTXg,gQ09a95zUzzag07-4i-3Qg,3,0
V7z-P1aqxkHTcKAsWA603A,G9dkT998ln-Tdebfn1tN1g,3,0
0j2qFr_kHZopr3tGRf0ZvA,UVxY0iyPaqY7s4BSFtt-xA,4,10
p1izzP-7YomYrP2spmOrBQ,rlSiggm5Xb92HdO5JkMo1Q,3,1
BHTxv9vrG4Vdy4C9zKZbwA,RmXIjppHNtVveguN10iO1g,4,5
8Qe6g3Dv5NXN1Zq-egJk9w,h7cX02YMLzyobfZ7E-mg-Q,3,2
JVmCnbteb5fWYox0SMvGng,gTBXZLSlx9xvfbV5h-uNuw,5,0
v81KG9hEcVYopFvbkFkwUg,fa3P8dibTRU8QG-XwVMigw,3,0
XzWUVPs5VcCTEVtWYZVYRg,ODSH1it5oAUPu2clIgOvyg,4,0
ZKPrXH_GNW_AtZ31tP3NmA,ouODopBKF3AqfCkuQEnrDg,3,1
_ewEvGkaCtNMzhqgg7STLA,m8nDqQ7a3zQWfkNK1_vwnQ,4,4
AiUnrpNt-IC6kJxJxCxesw,W7jCVC14zcWQhZUFeZcQAw,4,6
5lxquLg9C0l_jFsqbpFXRg,iCppbv3C7XvCyzIZnNQ7fg,4,0
rwuMWGqt7L5l5lDsOYv1dw,xN-xoLhTHUFfTS_BMGG0xg,4,12
Wr1zxhdfq63b9LY9n7RhYg,e_YQl5LBR7Gdrp_1vdj1yQ,3,1
Kq6uUzRw-iaqe4p7cLLmBQ,i388xqMLW-CnuP_VMaMnwQ,3,0
0cYGdh3BVnIiLxPB88fEUg,X2Vztu1xlYOEB3Igo9MMZg,4,0
_gMudADHrACVPC9rnnmuzg,KKYol2ZBKzoSzP0TEoOYQQ,4,0
u1Xq93R4LQ2VV2hK8MK5Wg,Ag61rKhxaceTrjRZiBYJXg,4,4
FSwYtdKnrIQ3ofqMShHKJg,SqVapHIKVeUw3a1Q7MK2mg,4,2
pvlM--HZY1a8SqMXiwEz1A,4U2xVaKZSYG2lvUj0raLjA,3,1
0neJ-fo4UDYJN5GAag3DEw,GrktSJ7Bv9t37gwDLIlAwg,2,3
Q0j0-u8WHHczEg5c9DPQKg,2mNSrmc6EuVfR1SkUVs5Cg,3,1
ul75XTRcDjOY7ldJdQGSjw,o0g89bEnHnmwPXQu9QJ6eg,3,5
Y7ehe7zpS4zf8SjOltf9sw,l_eOaEgbOxmy3K1Nbr3Apw,5,3
HMB84WmKjl8n_x12SbiayQ,dZUGJKtf6roV8cYprztpMw,5,2
1epjSokBdKA-Kzsc5cB7pA,w4nPtZXgWcnOrexMoTHk_Q,4,0
Mxn822gLYwJp128pbwu3hg,fMFUNmmtkzBlYS0Gk_FVdw,3,0
odf4UIHxEsyEfSsa9vKXDQ,skbZO4vHHHA-ejA_BUwKjg,4,1
VUeCjcUf3tepgF1C2Ugejw,RnJ1ceUawNrW5BctQTDilg,5,2
Hc-uW3uYqAOyB2as00J9og,h7cX02YMLzyobfZ7E-mg-Q,4,0
VJW_lfjWxofdtpuVRPY0yQ,04giHjWlPorAc_vvLPwj1A,2,0
UZJ361wkdyZfxWax3oc3rg,MxP9MJDSVnk4E9RnTqnp-g,3,0
PFppNi9rZWAw5f8e5J41MQ,dbVPM79PiB3LbEd2Cgruug,4,2
XzWUVPs5VcCTEVtWYZVYRg,nnbm3A-CPWYQpsdsy0ZQRg,2,0
L5D4CIyAEoPTFQriMqS9uA,hv-tL4ViDfD-8SbjNF_etA,4,0
V7z-P1aqxkHTcKAsWA603A,088SkMN7Hjn2vK2MEUfc3Q,3,1
NhmEVZphPgblvDNZM21hiQ,w0UTuNPYpd62IvEC21o3qQ,4,1
6ke_-lV12SwP0ebcGFErZA,Xz2hD9-S2Kc9r7yyfmlnkA,5,0
JQPvIx1aJVu_ZNoZ5Uqsbg,8jWRyOfGioesqAoV-v73AA,4,0
uSM_sCp22BJWeatTDl6ODA,Kp8LxLzUeJb5sK-g_M_kQw,3,1
ux86ORavDbldn6cIULzPAQ,mtVsTE9pyOsY2xCuRRFCvw,3,0
jGuzp8hsKy27ZmK1jsvgYw,hspfHiY5uEA2xHBIb5o8qw,4,0
AHC01qlTiuHn-pHVQ_4DGQ,30l6PviyQqfH0qVC5Vu7MQ,5,0
jMALC3AdVtg6duBB-X7ZYw,Ue8TLzuyqcBm4SsRiMhwdw,5,3
eoPQPSlbhHrxP0Ev5KSqhg,ChR0ljPe23NbStuYxWncJw,4,0
_a6jhRFIgOe74U73T5B-Ww,ymi0YEAIyZm9DN0H-OBb5A,2,1
zJHaLBqUYCXbc2Vyc1-MXA,4ZfcCa4m5RWvO4EFzfYm1A,3,5
FWYba7-a8yCX7J2QqG720w,wBKmKQRnHRqG0f3dpeMwTg,4,9
a3oVy0OFg_zTLs8V7UGv0Q,VlVx6clfF7iZfO_idvuMfA,4,3
bPcEjyS_rqTm6_w86AnsbQ,roBZAkSams3dGo9Pl_C-dw,4,1
c67b6g737VnEAj80Aaex3Q,dbVPM79PiB3LbEd2Cgruug,4,0
wuFhW1gVqMvaB-AKPQDrWw,-nllfBgg3F8qv4GVNXCrIw,3,1
u1Xq93R4LQ2VV2hK8MK5Wg,ukCAVNbolx0_gaAkDYZnEA,3,2
SZV1IMelAnpULtbvpPGd4A,sexUQjrueCI0gRdlLjeVcA,3,2
zNqQSYafieEgxB2nZ8yAFQ,Qt2pfQ0Zk011GCN28CLmuA,3,0
c3ChuTyj5E--TetXXT5aYQ,ouODopBKF3AqfCkuQEnrDg,2,2
Q6TXShPi3bJx8rbqYufjLw,CmG7H7BTZ_G_nv-DwyEbnw,4,8
tAu0IrIuAfmjq3c468YUjQ,H2ujzjpY1Jh3sDKgWO91_w,5,0
ofjJxXNJEm1ORffWiORhZQ,Y-NNQeAU85lNF78CIIETUA,4,0
F2csT_p_jAIPzCl4nZEC6w,uVHSUL7G2wLBu7EAX_MzdA,1,0
ptZVhjiRncut0a2KZJQ3CQ,qdieS2KVqTBO_9LcCVwWzQ,3,1
hCbO5_Gq6WUz0x6N9HeJ1g,Dd6ElS2Cng3Qag_h4IQC-Q,3,0
qzWezPhAWVaMizNgNYd98g,Z8Q6AZm63tM3eLz8vmdk9w,4,0
JyOh6zIV1sGINuEnzOBckw,d9cXwzgKryDYROUL6hTRmQ,3,0
BaGk8VcubgopCxTdnII1hw,tesssF52dqWAkngRrWkMgg,5,1
cEC3lx06tjhMOAomZnD1Sw,ijj_EgGd0S2fz7n4il5fNA,2,3
YzNr5QN_t2tbxitwcuu8EA,Jb2F3GuqF8Doa0TK7yXnGw,5,0
-KedUrm_YGt2s4Q9p_Q6Mg,ZNi7bxfigWn4AAdW6bzmoA,4,0
i_ihNW9GViqCtGXg1tkYOA,2sKvON3YU5o59Z_N1vzsJw,3,0
Nzn4B6Y-Rj2QOhSe7UTMzw,Mu6wz7_d6OBgRqkl4_NaXw,3,8
8lLs3dsSN-Am2_EtNfbXqA,nHoV323Fh7ZHSgXuNbDxkw,4,4
VPaEJyi2hZJ6Bc2nBlhqEw,mtGmYZ-k2YIqrVh0ek6ecg,5,0
c3ePjP1yvNH_RUHSEF0WdQ,ZNi7bxfigWn4AAdW6bzmoA,4,0
uj8u2FWO9JQ5z2ouYADWZA,geeRP-gkEQmiYRp5vMJ-zQ,3,2
4y49CSzDlkZB7nkyViZuzg,gX9cbMMCMTunQou5t-eh8Q,4,0
Bmvu1grPzxECp7dxm8zerA,fa3P8dibTRU8QG-XwVMigw,3,1
hzSyQBWeoX94WOpUtxuWVg,roBZAkSams3dGo9Pl_C-dw,5,1
8lLs3dsSN-Am2_EtNfbXqA,wZPizeBxMAyOSl0M0zuCjg,4,2
gOtY-I9lvbyOUShbBhCChQ,UtkjXTiMfGRz4R1zDF3Kxg,4,3
4Pa8wmfUvVqaFM4tDppJig,A1D0quQaZ1k6YtjmV9tvRA,3,6
j0C1t08TLW_iPPdC-8P_vQ,7FcpuLQHNFA9xz8B3PGYNg,4,0
695zb_QM1xk0maUCnIUANg,9xwQiocYclFSzLfunNoAxg,3,1
yr5PAGXB19P1cy9-QJ9IYA,g_6QIWOCYV3fHWeC2rRPmw,3,1
pSVSClbcdGWbpLTUtJuoRw,HCcqHUiz4m1fYLORXBs5aQ,4,0
2ciUQ05DREauhBC3xiA4qw,REWjbYaUkmGw04lNZraeQA,4,0
RFeGFMBZC6TOV94zrj19aQ,e_YQl5LBR7Gdrp_1vdj1yQ,5,2
fKGwQ-slqLmAZu2T6yVQJA,dlH4Vq5Q794IDHYkzlRxBA,4,1
17lU7tX9Gu9R0F_HNUjiKA,3MTUmYnuqcb3jiv4nnwb7g,5,3
798-eBr6EdOJktDT74fj2Q,KzMgL2E49onbwB3g4prnVA,4,5
FycA9YpyKg-5jZ9b1k2OaQ,TT_kbYlTIiGADHZrsYF2zA,4,1
AiUnrpNt-IC6kJxJxCxesw,pta3o1-YBG8LYpyR3EDq_w,5,2
CwcDRtNgjgM4pLS4o63g6A,zFCuveEe6M-ijY1iy23IJg,3,1
58cDJU4cub1o0o0B4h9GrA,5q5R-Z54wm45Ec8G8CxZeA,5,9
-ZsaskiFe2UH8lkmL9v_2g,NoS9XA3U7d2rTcXPXaVlwg,4,0
bQA3K13Kn2zuzVPB7W8isA,Ue8TLzuyqcBm4SsRiMhwdw,4,2
lkQP24RF-W7Hvb2WOPJWAw,FUHY9z0mX8sleBssRFGRuA,4,1
1CBs84C-a-cuA3vncXVSAw,BLmRIoETvx6ZiegiIWh0tw,2,11
krqcsL-PVY6m5yh1iqOHyw,nM6JmsN4_ICxXAjAIh21WA,3,1
71bNDzSVHTY5LVO76nOyww,I1HLeG-WQRyRiraNapDo-g,4,0
dv56VSw7tClqOuTYUrOwJw,iC5JO52dGKJNxfzp3OVLPw,1,3
_xSCB2TZ-s6yTeafRnzK1w,BTKCSvPiy7anahF2HhNNNA,3,1
ux86ORavDbldn6cIULzPAQ,5QVSMS-vV4jOgDLLPV75Mw,5,1
HMB84WmKjl8n_x12SbiayQ,kEthXutcgbkj0XIwVd4tCQ,4,8
iLYBo2Y_q3SXMl0JEljzvg,j14WgRoU_-2ZE1aw1dXrJg,1,2
tR7wIIvJsLqI8keoLf8tpg,bd8ReDCweBV48OynZ0Vnvw,3,0
7sAcXreoQqyLdMnNPcr5hA,x_axtCj_KMcWdf1WQ6BbdQ,4,0
dW79jPJVpzlTKGF-1JAsaw,4IlFpxJ-HU1iBKo89WV7IQ,4,0
G9o02NZi6ogOjCfJsnXWEw,QTaXh4nvR8BMLFbWcu1bRg,4,0
GTYA7fQK71WN9NU6ro0WmA,m610adhDmUY5QozAuPW7yQ,3,2
CJz5KjdETtHXoma4EH6KhQ,Pffa9aO76XU2vCYkPSIEjw,5,2
9JQjoD0Wl1l2OC67Zca8sQ,AwcBrhgfvkaMJgiGuKjYDA,5,2
5lxquLg9C0l_jFsqbpFXRg,Pox6gRJ5vm7m9DO4nuU-UA,4,0
6v31gzvJ0A_8-JVPjgcF_A,E_9WOCYIGHtT2nbcY4_t4w,4,0
ahsTGfePUyahRDUqcfue7w,5zJb65C8iLUFVfkbRHmnUQ,2,0
WHKpwShRxBbT_6F8H1obQw,AftFelF-uWV83h4nKTFawQ,4,0
Eg_M8eeu9SDEdbP7iUmVbQ,6CoMpwA8D2s00RfzpKDuOg,4,0
tzRNk1hqooBV3i-Q_yKP7g,DVnDB6C2m5xqEFnjfwCdDA,3,0
HrED44acwUngPkOWS0GUZg,nO8_47tiD79KPd6EGefvFQ,4,2
qhz_ypl5rVzP-sJ-7t6ctw,Lb37hatAjI3fgHEh2lMNEw,3,0
1i63faxXI1TQ7pNlLp3IPQ,Tmy1c89GuYurLIoOg4gydQ,5,6
NGyFcZHghu1uJ0G-pXJxoQ,Da_ZO8lKwIacljqKUJbAlw,4,0
YFkrZhuA1phCiJB1EJV39w,_9qK7a6ciWQXG4ugG5dPsw,1,2
zf10JmXNZFljGl3IgWW-Lg,uq0ILmBm-vK3219Y7YwoFw,2,0
5DDRc100eKYY8nS5k8i44A,L9ZJpCQgXzfNXiJI9ahyZw,3,2
SSmHkP0tZ4TKn_YUOEkVUg,bACmRXsoq3jOFkfMLtEYEQ,4,3
oT5CgJxBYnhu9i0t4xbOUA,qPc8bXbl0x3qSl0ahz5FQQ,4,1
8WGDqkmiwlq50SRIcB_X6w,mjkqYTie6toPuX5M-nx4Fw,4,0
5NgGHTYPab4EQItaMF8gQA,rcU7ysY41qGppbw4pQgjqg,3,2
SZV1IMelAnpULtbvpPGd4A,lTZKx75VP423QI3xdms68w,4,0
ZPjokVSTWDyRMWxaW7z_9A,BDyCY898xb7QexX-XJgrEw,4,2
E_vKoJ0zvpfAcEkQGS4d2A,35uHDsVOEsWbLdEg8Ttobg,4,0
G7zdZt33PU_Gfmt3qHD88w,4TCOItk-gIJROyNA5ftZ-Q,3,0
rbc9eyODP68T_DFzIYuNNQ,1H3vOdbwqACw_mgZHy5i0A,3,0
CY9mSnFBlPiObXReo5_O6w,ckVtlSYAaP1eeUPEUSTJFw,4,1
WKli3TnU2KS01-A0sVAqFQ,QVjYqYpXnZN-Dsl2_oZbLQ,5,0
ljRFZy8ZeRnNkTMm3Ssjqw,V-f4kB_6GtZgZhqGI-lmiw,2,2
zcZWzI0sE51fOV6Ao-c_TA,opPpHVIp8SKHMJg3_y5Lew,4,3
4Gzv_B96ssWG6OO5V5Bwtg,OFi92Xc2QyIr787GNKtgZA,3,1
LNdmk-ZXmTE8a2xQGL3OeQ,Gcjr__StoE_lpZjDGc31Ew,5,0
yx4IYpg9MGbrVqNdZwXX_A,OlZJq794cGTPfYomFo89cA,4,2
T4648Rp4gRKqKHVzQgQ3fA,N4W1-RJmTW4vtbPEFfKH_g,4,0
FFx4uy0WphJnaxKtND6Waw,vn4tCy95I1GeSDqNtmg-Jg,4,0
7SsaAHy2WjyEcdSgFEZTGw,qqev1PFS6FHpioG0JJIKhg,3,0
DOeyLO90LxcnAjZxK-s9HA,byZxwE_uQs043WirYULW0A,5,0
SHflj5Ie7-BeC6aSQFJc9Q,1w_QkIakyV7zvNCCuuyqUQ,4,0
hC5-IFAE5U2CObQmivGesQ,zp_cjYw9hrWH-o84OeEXmQ,5,0
gIA1JWri0CQlN3QO4jtzaA,Vx9vF8EiJ_3gwbUgjRV9rA,2,0
iZYDZvXoIT648EZOnEP0pQ,wGEWMqOxZb2hHg6WACmEQQ,3,8
mRZCTkOgDc28VWYMvo3nVQ,BTKtAXjPHjH5B3xuT4uiIw,4,0
nGgdoc8XIYYb055OIu4SgQ,8RcEwGrFIgkt9WQ35E6SnQ,4,0
UUsS7SrTQQ2AvvpslfrvFA,mZujTrZN57WyW9oEmqI1TA,3,0
6SKPyuuG7duv-G2XGCafiQ,F1rIfM1lVvpeaOxOe9D3ZQ,4,1
OzHE-w66ix5zTSOkBDm-1A,z_sxSfBxB-9q3nUoA-1j1Q,4,0
yoem-KW_Jln0LqsdLwLeUQ,Mv3j5XmDmA_pqcPnWiUwgw,2,1
MezkIKtuDY_vwE0SXyMbww,vmkH-FEjbaBFM2eBpjhX0g,4,0
YKWQbP6B13LT60j9tEEtIg,0x3eNQsUzwD8yH49eE3h0Q,4,0
zvNy1dxY0Bo2MoULEx29rw,I2F4VyZGB0FW2JzzlKz37g,4,1
92727MDUGRemJ4hvN-hG1g,I9ijgJ3BZGTjDGN13G2DtQ,2,0
9qCjkJvgnpzOjKLodDEMxw,Tvk5HuAzmYDJPN9d6fBiiA,2,1
qqJ2bN_kxwJAUNwMqmRf2A,AzrH1gh0d-5IkzlGXSxD-A,1,5
URAVn-03nM58of8xIj3VhQ,JYt9Wc3tIdvv3ZW_gC9A7g,5,0
ZJVhCAjBeRlzLhgRVVJD5Q,jt49xjEjQisu6wTTGn6B3A,4,3
umSO7veSVjf8QflZOonmlA,iUpMZjHmXPqc8O1Uy9boDg,3,0
IotuxJ8M1kDe9lK-cd1asQ,dD1_XwgaHM0oxlx2XeYgZw,2,5
uGwwPkw2AEvKkVHiSufhzQ,GxkY7BqazkQu6I9HBDpbqQ,2,2
9MDPqz1MgygBTZWkDADeZQ,32sxRjdlvBsQRiwuGQUeXQ,4,2
pW5DXTpKnw3y0fopipbJVg,uq0ILmBm-vK3219Y7YwoFw,2,0
sY_8iE6vA3mjcrpIKPKwGQ,3x8lZ-EoBhg-mw21BRITuQ,5,0
q2EXggq1IIrw20YPSfvJeQ,BPpRsy-rk4IjJirmmqIz1g,5,0
DRPN2FNgvlN0VvtuNw8LRg,W7jCVC14zcWQhZUFeZcQAw,4,3
HMB84WmKjl8n_x12SbiayQ,SoDEKvahxeJ_rBnR-cGKOg,5,1
xmAosRr4LAu-uU3J7lc7PA,oUPbJV6E0P3YywH1Yi5Ejg,4,2
CiS3oaKZpfgXwPjpw-Y1gA,ojxS1v-8nUvEEx4DlsPQrA,3,1
-i3pCgQi_Y9NiSSWs6G7bw,3KkT6SmPFLGvBS1pnDBr8g,5,0
ywXXDU2qDrJt7RshO-NN7Q,ChHrY5mAZiLKzn6r_U2uDQ,4,0
X_ItRaQ3xmpWc4nqQReeug,ouODopBKF3AqfCkuQEnrDg,2,1
qh_MkbGg1k2j6X1ZcNhzfw,GGbKmNMotMRjKdfZSEulmA,5,3
hlSh6K0idX0QWH-1Be2N5Q,g2pjJLw2362ne09i2xjgoQ,4,0
KTk2MscogGvlPCjsFInGjQ,iUpMZjHmXPqc8O1Uy9boDg,5,1
SFbR7xihYx4hXvC92WATBg,5Mp_jB8yL3xMfgjFu6Xo3Q,2,0
g6XZNMrtPG8mxpoFrL5b1w,EWv-QUwo3hMfoM04sIXdUw,3,1
lXXRM94hPvo0zS7UpE1mlg,CQUDh80m48xnzUkx-X5NAw,4,7
AWsOwlorVHRSpgPJy1I0eg,4OH-U9PWeBa9HOPM4f3-zg,4,2
OPXGeNnvDBkX5OkDW30c9Q,qYRCXJTTvjZZOHnEhgkEPQ,3,0
2PWmnUV2Leb2Loj0TqxCMA,ck_-Ms-O5kKYqcEVqufBLw,4,0
Fla_8ZJSGo6RlXLYw8YB9A,ZoCaVtf2rsDWCaVVekcdXQ,4,2
RnJfohkID4P3symIH7FiYg,cCqhFQsFsQpZ9iOD7Lgh-g,2,1
-ZsaskiFe2UH8lkmL9v_2g,ka7KtME7TQ53RzyNTMeqSw,4,1
xlmzPf9acjPeRB0FWcjOeA,Ix8VBZwtgkZN8N9Ml1Pxfw,1,3
MgMyEK2aFkUCMg02TPW0rw,oQwFLohuwcJYMd0WhCph-Q,4,0
WVt2GdaHqZNE5qUIJ7k3Eg,iGDJXmRZ57b_EKITK2h7-w,4,0
KG3Y2qyrru2SZxR_c5gHyg,NOSX_lFBzce4z38j6D_0Pw,4,0
Mw_IkXUlEWhcnT8UEuIViw,o_HH_3a-XqT8EDcZc2QO3Q,5,1
DGDRu_M1J9xb_D6KSdW5pw,Jsm8ZYPcU65zowkRqnvW-Q,4,2
-YNES0U-xc2pNNqkQr2lQQ,2RKfUSVZBeTJ-_X9bmGmKQ,4,0
xtyK6kDA4A2ASCVuU2vH7A,nnbm3A-CPWYQpsdsy0ZQRg,2,1
WPeqboPEEcNzj6lnqaVTRw,e_YQl5LBR7Gdrp_1vdj1yQ,4,2
bAljDfssbdUVngTT_qrO_g,JtejCssAit0oOVCWElUNAg,2,1
dwU__Tox8WkHyn3uM32aUQ,fquWKjGLQAt52Yr_SgNfwQ,3,0
ja-xH_xUKBFawH7ZQEeCsw,1T3wowEMmP3U1K3RRdI61g,4,0
pLmAzaoHWYVV7MRR8WTfIg,5Z-3tcM07Pyc4mOF2Rjt6Q,3,1
K-2s-27wildukxnsRRoc4g,4TJF62R5ytolOmiMWKtjGA,2,0
E0pZdrteye1TFsSEWfOJfw,hPKaXNa4hPL75l-58vdmNQ,3,0
G9A4F5Oi2v0lEkqf27Igzg,SWB3ezjXIgt9m1k2S15qAw,4,0
UZJ361wkdyZfxWax3oc3rg,igZHqUx_Oxjo4O41hSNkrA,1,1
eXH7pwWGVPu0564Co0__8Q,BOLRxuMjbdhD9oZlM6w0CA,4,1
C2uQIDpzEJu39JmGd_Cw3Q,1TkFY3Z_g62uZ6xNhAhXoQ,3,1
e8Qygq-7q6hnoZpmAGCuww,ByX2phnKa0zCeygQjtHftA,3,1
Uu2E4BAKboSyNgVTbqdykA,XeWIIUbGwxS6YKrbddBtFw,4,1
1XBAEhVJ0ntuWZU4PMsxyQ,mrT6HXQea-ITEpOxsHFovA,3,0
nGjDtvRtkNmlzgoT3TQI5w,KuQihTwMfE8pd9vwNyaNaA,2,5
BVd9T1KmyuvPSldelRihvA,F7McCj8keesERXDML3VB4w,1,1
0FzXdnDqbb0CRf4cYIz8hA,9_Ao2wZQFV5dbfLcawIQ4g,4,0
Pf8c5eSvvSKgjqB53y82Mw,4WJvoi1E3xs2l3JhMPAeTA,3,2
YVYHX7RCPjCBqEth2CS91Q,2ZZNOoMQ7WFvFoxDUFw1wg,3,1
aT29o37bfRLKb73coM7Iqg,WNbVCtfq2lGMEwLDXyyd6A,2,1
Qcxfy7UPBlofyv_DnE4AGQ,OUI3FSMlt25OTL7HLkIYew,4,1
8bv40CZyI4b7i8wFsozhFw,o2nYGZjkIZzH-7fvHRpolw,5,1
XIdmWw-OMx5nhpuTSdxYlQ,nnoRzGBEXPHnsHyiFlq2JA,3,1
SvAoaPwH19EUu6fvy-sB6Q,XeWIIUbGwxS6YKrbddBtFw,5,1
AfJCoI9vYrj1lnhlNhZdfw,P3usQcIegPCl-cdH4IDirg,1,6
YDD0n84xkd_nHmkmPorG5Q,itNmlKV9HmqRo6nGfPZ0hw,5,2
QeK3lOP-CTZS72YgeXiiqA,Algq_khASjKxe4m3J-kOqw,3,0
3S2uGZlbOoZELQjSIwOrOA,wY-zDQAk449VKfXia27L1Q,4,5
7MtJs6pZ4uQ4ZdVh4sJMsQ,XxDF8gMOD-L_L_lJY4Ij8A,2,2
cjjTKskdj-f8dHYU_0AtIw,zi5quqUgVrLTWDDzTPZLPw,3,0
Xq-8-I0U8Artr7d70SjX-g,y8aWXOimQ9ZgUgZ6q--nCQ,4,6
